Symbol,Series,Date,Close,Open,High,Low,Volume
HDFC,EQ,18-Aug-20,1800.55,1801.1,1825.4,1795.95,3413536
HDFC,W3,18-Aug-20,315.4,319.9,325,319.9,149400
HDFC,EQ,19-Aug-20,1820.7,1835,1835.9,1818.05,2934730
HDFC,W3,19-Aug-20,322.25,325,329,323,57000
HDFC,EQ,20-Aug-20,1827.95,1803,1807.95,1782.25,2702815
HDFC,W3,20-Aug-20,323.25,310.25,323,310.1,34800
HDFC,EQ,21-Aug-20,1785.15,1800,1824.7,1787.15,3466213
HDFC,W3,21-Aug-20,320.7,327.75,335,324,366000
HDFC,EQ,24-Aug-20,1804.05,1814.95,1849,1811,3816127
HDFC,W3,24-Aug-20,328.5,338,342.95,335,372600
HDFC,EQ,25-Aug-20,1829.85,1843.75,1852.4,1817.05,2646159
HDFC,W3,25-Aug-20,337.7,344,344,333,27600
HDFC,EQ,26-Aug-20,1829.6,1837,1837.8,1803.6,3187424
HDFC,W3,26-Aug-20,335,333,335,332,13200
HDFC,EQ,27-Aug-20,1816,1832,1883,1830,8648531
HDFC,W3,27-Aug-20,333.8,340,344,338,109200
HDFC,EQ,28-Aug-20,1864.1,1871,1889,1862.8,4903981
HDFC,W3,28-Aug-20,339.55,340,347.8,335.3,78000
HDFC,EQ,31-Aug-20,1883.25,1898.5,1921.9,1797.55,7604691
HDFC,W3,31-Aug-20,345.3,352.75,352.75,320,76200
HDFC,EQ,01-Sep-20,1832.6,1858,1884,1831.85,3793458
HDFC,W3,01-Sep-20,331.7,338.95,339,322,37200
HDFC,EQ,02-Sep-20,1851.2,1849.85,1849.95,1810,4235148
HDFC,W3,02-Sep-20,336.55,322,335.05,322,48600
HDFC,EQ,03-Sep-20,1827.2,1831,1842.8,1803.45,3350617
HDFC,W3,03-Sep-20,334.7,336,336,330.2,24600
HDFC,EQ,04-Sep-20,1808.75,1783.6,1789,1761.8,4214148
HDFC,W3,04-Sep-20,330.35,328.5,332,325,41400
HDFC,EQ,07-Sep-20,1769.7,1773,1801.45,1760,4073465
HDFC,W3,07-Sep-20,328,330,330.45,327,17400
HDFC,EQ,08-Sep-20,1791.1,1785.1,1793.25,1770.8,2456321
HDFC,W3,08-Sep-20,327.85,329.85,329.95,326.25,4800
HDFC,EQ,09-Sep-20,1777.3,1759.55,1777.9,1755,2509630
HDFC,W3,09-Sep-20,326.25,322.15,325.95,320,28200
HDFC,EQ,10-Sep-20,1760.75,1781,1792.95,1760,3245630
HDFC,W3,10-Sep-20,324.95,321.05,324,321,46800
HDFC,EQ,11-Sep-20,1777.45,1771,1786,1760,2232185
HDFC,W3,11-Sep-20,322.7,322.05,322.05,315.25,39600
HDFC,EQ,14-Sep-20,1768.15,1781,1796.85,1728.4,4061493
HDFC,W3,14-Sep-20,318,318,320,310.1,31800
HDFC,EQ,15-Sep-20,1738,1754.9,1777,1742.8,3159537
HDFC,W3,15-Sep-20,313.15,315.05,315.05,311.55,15000
HDFC,EQ,16-Sep-20,1758.75,1766,1774.7,1743.45,2592551
HDFC,W3,16-Sep-20,315,320,324,315.1,55200
HDFC,EQ,17-Sep-20,1768.15,1750,1773.2,1736.5,3191905
HDFC,W3,17-Sep-20,318.8,319.95,320.1,318.05,166200
HDFC,EQ,18-Sep-20,1744.35,1752.9,1754.75,1708.3,5642506
HDFC,W3,18-Sep-20,318.05,317.25,318.45,312,12000
HDFC,EQ,21-Sep-20,1724,1722.8,1738.75,1701.85,3174505
HDFC,W3,21-Sep-20,314.95,315,317.95,310,9600
HDFC,EQ,22-Sep-20,1708.15,1716.25,1716.25,1672,3615745
HDFC,W3,22-Sep-20,310,301.1,305,297.1,97200
HDFC,EQ,23-Sep-20,1674.85,1694,1696.65,1650.4,4803637
HDFC,W3,23-Sep-20,300,298,301,297,16800
HDFC,EQ,24-Sep-20,1667.1,1646.8,1654.15,1623,5673754
HDFC,W3,24-Sep-20,298.2,299.95,300,295.7,7200
HDFC,EQ,25-Sep-20,1636.85,1651.95,1657.8,1628.1,4046773
HDFC,W3,25-Sep-20,300,299.95,300,296.15,7800
HDFC,EQ,28-Sep-20,1652,1672.9,1692.6,1658,2739071
HDFC,W3,28-Sep-20,300,300,300,298,38400
HDFC,EQ,29-Sep-20,1681.45,1692,1720,1682.1,3696138
HDFC,W3,29-Sep-20,300,300,300.5,299,26400
HDFC,EQ,30-Sep-20,1713.1,1716.9,1744.25,1703.2,3594715
HDFC,W3,30-Sep-20,299,295,299.95,295,12600
HDFC,EQ,01-Oct-20,1740.05,1755,1799.85,1750,3706206
HDFC,W3,01-Oct-20,298.5,300,300,298.1,51000
HDFC,EQ,05-Oct-20,1790.65,1784,1816.5,1775.7,4056801
HDFC,W3,05-Oct-20,299.55,304.95,305,300,55200
HDFC,EQ,06-Oct-20,1785.1,1803.15,1943.7,1803.15,16829628
HDFC,W3,06-Oct-20,304.95,314.95,321.7,309,256800
HDFC,EQ,07-Oct-20,1934.4,1945,1964.85,1908.85,7038044
HDFC,W3,07-Oct-20,319.95,319.7,320,317,39600
HDFC,EQ,08-Oct-20,1948.75,1952.5,1988.45,1938.5,4589506
HDFC,W3,08-Oct-20,318.85,319.95,329.95,319,136200
HDFC,EQ,09-Oct-20,1949.25,1945,2029.85,1938,10848230
HDFC,W3,09-Oct-20,321.7,326.7,346.7,322.5,216600
HDFC,EQ,12-Oct-20,1957.65,1965,1998.95,1942.3,3651557
HDFC,W3,12-Oct-20,330.25,337.85,337.85,330,79200
HDFC,EQ,13-Oct-20,1965.4,1962,1986.65,1930.55,3351027
HDFC,W3,13-Oct-20,333.15,331.05,331.05,325,134400
HDFC,EQ,14-Oct-20,1943.4,1935,1989,1919.05,3108218
HDFC,W3,14-Oct-20,325,321.1,330,321,30000
HDFC,EQ,15-Oct-20,1979.85,1983,2020,1938.25,5170267
HDFC,W3,15-Oct-20,329.95,330,342.2,319,85200
HDFC,EQ,16-Oct-20,1947.2,1948.4,1983.7,1939.35,3238617
HDFC,W3,16-Oct-20,320,320.05,326,320.05,2400
HDFC,EQ,19-Oct-20,1961.7,1985,2039.9,1983.1,6591617
HDFC,W3,19-Oct-20,326,333.85,333.85,330,124200
HDFC,EQ,20-Oct-20,2031.5,2025,2041.7,2004.05,4733065
HDFC,W3,20-Oct-20,332.35,330.9,333,326,114600
HDFC,EQ,21-Oct-20,2015.3,2030,2067.45,2005.35,8166501
HDFC,W3,21-Oct-20,329.55,333,349,333,96600
HDFC,EQ,22-Oct-20,2048.75,2038.3,2063,2023.15,5030745
HDFC,W3,22-Oct-20,344.4,344.75,349.9,343,117600
HDFC,EQ,23-Oct-20,2042.55,2056,2067.9,2046,3573911
HDFC,W3,23-Oct-20,345,349.5,371,349.5,126000
HDFC,EQ,26-Oct-20,2059.7,2058,2083.95,2052.75,4927520
HDFC,W3,26-Oct-20,365,375,378.9,363,220200
HDFC,EQ,27-Oct-20,2073.35,2056,2064.8,2027,4468948
HDFC,W3,27-Oct-20,370,363,371,361,40200
HDFC,EQ,28-Oct-20,2041.35,2045,2045,1965,4636738
HDFC,W3,28-Oct-20,368.15,362,362,348.05,142200
HDFC,EQ,29-Oct-20,1968.9,1941.25,1970,1927.3,3463664
HDFC,W3,29-Oct-20,348.55,346.9,352,346.5,66000
HDFC,EQ,30-Oct-20,1934.3,1930,1947,1906.85,4322115
HDFC,W3,30-Oct-20,351.25,347,350,346,87600
HDFC,EQ,02-Nov-20,1923.55,1916,2065,1916,7635981
HDFC,W3,02-Nov-20,350,348.55,385,347,116400
HDFC,EQ,03-Nov-20,2040.8,2030,2139.65,2030,8905106
HDFC,W3,03-Nov-20,377.45,384,415.15,382,65400
HDFC,EQ,04-Nov-20,2130.95,2111.1,2134.95,2056.4,5214238
HDFC,W3,04-Nov-20,415.15,415,450,412.55,79200
HDFC,EQ,05-Nov-20,2088.2,2106,2120,2084.3,4117187
HDFC,W3,05-Nov-20,442.6,440,452.9,434.05,21600
HDFC,EQ,06-Nov-20,2100.7,2110,2145,2102.45,4607710
HDFC,W3,06-Nov-20,435,446.9,458,445.15,22200
HDFC,EQ,09-Nov-20,2138.45,2150,2169.95,2138.2,3529739
HDFC,W3,09-Nov-20,445.15,459.95,489.65,459.9,65400
HDFC,EQ,10-Nov-20,2152.1,2185,2288.8,2175.55,8512622
HDFC,W3,10-Nov-20,479,509.7,526.9,506,81600
HDFC,EQ,11-Nov-20,2272.1,2279,2337,2273,7235313
HDFC,W3,11-Nov-20,526.9,570,576.9,528.5,102600
HDFC,EQ,12-Nov-20,2324.3,2297.25,2343.8,2267.45,6398213
HDFC,W3,12-Nov-20,558.15,535,559.9,527,39600
HDFC,EQ,13-Nov-20,2332.1,2320,2323.3,2284,3999928
HDFC,W3,13-Nov-20,552.55,540,540,527,57000
HDFC,EQ,14-Nov-20,2306.75,2320,2329.35,2304,374286
HDFC,W3,14-Nov-20,528.65,537.95,540,535,5400
HDFC,EQ,17-Nov-20,2311.25,2339.9,2364.75,2307.4,7393052
HDFC,W3,17-Nov-20,538.65,545,558.25,530,10800
HDFC,EQ,18-Nov-20,2349,2336.7,2369.4,2320.3,4344487
HDFC,W3,18-Nov-20,555.3,540.05,570,540.05,16200
HDFC,EQ,19-Nov-20,2364.9,2336,2351.9,2311,6936896
HDFC,W3,19-Nov-20,570,541.05,555,541.05,15000
HDFC,EQ,20-Nov-20,2324.6,2330,2386.55,2326.55,5321688
HDFC,W3,20-Nov-20,548.1,540,575,540,9600
HDFC,EQ,23-Nov-20,2334.8,2344.2,2347.85,2230.1,6995598
HDFC,W3,23-Nov-20,552.7,540.05,540.05,498.5,63000
HDFC,EQ,24-Nov-20,2250.8,2272.25,2272.25,2209.55,4945274
HDFC,W3,24-Nov-20,505.8,509.4,518.8,500,21600
HDFC,EQ,25-Nov-20,2217.7,2228,2252.15,2179.3,6150483
HDFC,W3,25-Nov-20,501.1,502,529,497.15,48600
HDFC,EQ,26-Nov-20,2191.35,2197.15,2245,2187.65,5026304
HDFC,W3,26-Nov-20,518.75,525.9,525.9,515.1,13200
HDFC,EQ,27-Nov-20,2238.4,2240,2272.45,2202.2,10179511
HDFC,W3,27-Nov-20,525,525,545,521,21600
HDFC,EQ,01-Dec-20,2256.25,2237,2324,2217.65,7031670
HDFC,W3,01-Dec-20,542.1,550,578,541.05,27600
HDFC,EQ,02-Dec-20,2306.95,2300,2304,2252.5,3191550
HDFC,W3,02-Dec-20,575.3,571,571,549,30000
HDFC,EQ,03-Dec-20,2276.35,2287,2289.45,2235,4528707
HDFC,W3,03-Dec-20,549,559,559,539,13800
HDFC,EQ,04-Dec-20,2253.95,2253.95,2284.9,2231.6,3245440
HDFC,W3,04-Dec-20,542.7,550,560,540,15600
HDFC,EQ,07-Dec-20,2245.9,2240,2309.7,2221.2,4910736
HDFC,W3,07-Dec-20,545.35,550,577.9,550,33000
HDFC,EQ,08-Dec-20,2303.8,2315,2340,2292.05,5262959
HDFC,W3,08-Dec-20,571.8,588,588,562.55,18600
HDFC,EQ,09-Dec-20,2309.75,2318,2334.65,2280.6,3302661
HDFC,W3,09-Dec-20,569.5,576,576,530.55,93000
HDFC,EQ,10-Dec-20,2306.7,2300,2303,2267,2545081
HDFC,W3,10-Dec-20,547.3,537.2,550,535,46200
HDFC,EQ,11-Dec-20,2289.1,2307,2317.7,2272,4577813
HDFC,W3,11-Dec-20,543.85,550,550,539,25200
HDFC,EQ,14-Dec-20,2295.9,2306.7,2315.65,2270.55,3160235
HDFC,W3,14-Dec-20,542.9,549.95,554,540,9000
HDFC,EQ,15-Dec-20,2302.65,2290.5,2357.4,2282.7,5056502
HDFC,W3,15-Dec-20,547.2,546.5,586,540,21000
HDFC,EQ,16-Dec-20,2350.35,2377.95,2443.4,2365.5,6532346
HDFC,W3,16-Dec-20,580.9,590,628,590,104400
HDFC,EQ,17-Dec-20,2424.65,2434.9,2509,2420.15,7379515
HDFC,W3,17-Dec-20,623.2,634,680,634,85200
HDFC,EQ,18-Dec-20,2494.6,2482,2489,2431,4189517
HDFC,W3,18-Dec-20,667.7,644,670,636,13800
HDFC,EQ,21-Dec-20,2479.4,2468,2478.95,2370.45,3573982
HDFC,W3,21-Dec-20,667,666,675,601,43800
HDFC,EQ,22-Dec-20,2414.8,2415,2439.9,2360.5,4832004
HDFC,W3,22-Dec-20,612.25,608,650,606,68400
HDFC,EQ,23-Dec-20,2403.65,2398,2419.65,2376.75,2605828
HDFC,W3,23-Dec-20,646.55,639,645,633,13200
HDFC,EQ,24-Dec-20,2403.05,2417,2464.65,2411.05,2723426
HDFC,W3,24-Dec-20,642.5,673.9,685,657,14400
HDFC,EQ,28-Dec-20,2455.15,2467,2485,2436.6,2085391
HDFC,W3,28-Dec-20,667.85,695,695,669,6000
HDFC,EQ,29-Dec-20,2476.45,2480,2530,2480,4490464
HDFC,W3,29-Dec-20,681,700,730,700,37800
HDFC,EQ,30-Dec-20,2518.95,2518.95,2525,2483,2902423
HDFC,W3,30-Dec-20,716.8,715,715,698,11400
HDFC,EQ,31-Dec-20,2518.05,2518.7,2575,2504.4,4956399
HDFC,W3,31-Dec-20,714.95,720,770,720,37800
HDFC,EQ,01-Jan-21,2558.65,2549,2593.3,2541.15,2054108
HDFC,W3,01-Jan-21,752.6,759,775,747.1,30600
HDFC,EQ,04-Jan-21,2568.75,2576.9,2592.35,2533.15,2795972
HDFC,W3,04-Jan-21,757.7,760,763.6,740,18600
HDFC,EQ,05-Jan-21,2578.5,2589,2659.45,2572.4,5870743
HDFC,W3,05-Jan-21,758.05,761.15,812,761.15,109200
HDFC,EQ,06-Jan-21,2651.85,2664.7,2665,2619,3401085
HDFC,W3,06-Jan-21,798.7,800,815,783,58800
HDFC,EQ,07-Jan-21,2638.85,2670,2709.35,2647.4,4106042
HDFC,W3,07-Jan-21,789.1,817.45,830,813.95,226200
HDFC,EQ,08-Jan-21,2661.35,2668,2674.4,2631,4497042
HDFC,W3,08-Jan-21,826.9,824,825,800,31200
HDFC,EQ,11-Jan-21,2657.5,2680,2762,2666.75,5939812
HDFC,W3,11-Jan-21,815.9,830,863,830,105600
HDFC,EQ,12-Jan-21,2751.2,2738,2760,2719,3412213
HDFC,W3,12-Jan-21,855.25,825.25,850,825.25,21600
HDFC,EQ,13-Jan-21,2747.55,2760.45,2777.15,2651.1,5582165
HDFC,W3,13-Jan-21,845.65,854.5,860,780,27000
HDFC,EQ,14-Jan-21,2670.9,2670,2699,2647.15,4253567
HDFC,W3,14-Jan-21,793,785,800,773,35400
HDFC,EQ,15-Jan-21,2684.05,2661,2688.45,2615.6,2582955
HDFC,W3,15-Jan-21,794.45,781.25,781.25,750,9600
HDFC,EQ,18-Jan-21,2632.75,2645.95,2647.4,2550,5154593
HDFC,W3,18-Jan-21,765,747,747,700,60000
HDFC,EQ,19-Jan-21,2566.5,2585,2680.8,2575,3569359
HDFC,W3,19-Jan-21,714.5,749,785.95,736,39600
HDFC,EQ,20-Jan-21,2656.95,2666,2711.9,2622.6,5771114
HDFC,W3,20-Jan-21,773.4,753.35,788,750,63000
HDFC,EQ,21-Jan-21,2688.15,2687.95,2698,2641.25,3200138
HDFC,W3,21-Jan-21,773,781.75,795,755.1,39600
HDFC,EQ,22-Jan-21,2663,2669,2678.75,2583.05,5013872
HDFC,W3,22-Jan-21,764.7,740,767.45,717.1,40200
HDFC,EQ,25-Jan-21,2589.45,2630.45,2670,2543,7761405
HDFC,W3,25-Jan-21,721.5,780,784.55,676,43200
HDFC,EQ,27-Jan-21,2551.4,2546.3,2546.3,2458.25,4858346
HDFC,W3,27-Jan-21,690.65,661.1,680,645,94200
HDFC,EQ,28-Jan-21,2467,2430.1,2454,2395.25,5282970
HDFC,W3,28-Jan-21,668,622.25,674,622.25,70800
HDFC,EQ,29-Jan-21,2425.75,2450,2460,2364.6,7347695
HDFC,W3,29-Jan-21,660.9,675,690,658.5,31200
HDFC,EQ,01-Feb-21,2377.8,2402.7,2602.1,2391.85,7106502
HDFC,W3,01-Feb-21,664.8,686,731.25,675.3,113400
HDFC,EQ,02-Feb-21,2579.25,2625,2762.95,2612,9253486
HDFC,W3,02-Feb-21,731.25,780,804.35,750,163800
HDFC,EQ,03-Feb-21,2659,2695,2734.5,2618,4782433
HDFC,W3,03-Feb-21,762,755.05,825,748,141600
HDFC,EQ,04-Feb-21,2703.55,2740.4,2742,2659,4108174
HDFC,W3,04-Feb-21,803.15,799.9,815,777,47400
HDFC,EQ,05-Feb-21,2707.75,2724.5,2767.8,2696.2,4575345
HDFC,W3,05-Feb-21,809,863.8,864.8,828,82200
HDFC,EQ,08-Feb-21,2721.5,2765,2765,2711.1,3807824
HDFC,W3,08-Feb-21,858.9,866,895,861,61800
HDFC,EQ,09-Feb-21,2733.35,2760,2784,2710.45,5586584
HDFC,W3,09-Feb-21,876.5,885,909.9,870,114600
HDFC,EQ,10-Feb-21,2747.05,2745.95,2780,2739.2,5602915
HDFC,W3,10-Feb-21,881.2,867.65,900,867.65,73800
HDFC,EQ,11-Feb-21,2767.1,2744.1,2767.6,2737.45,1935639
HDFC,W3,11-Feb-21,879.85,865,880,865,34800
HDFC,EQ,12-Feb-21,2760.6,2746,2809,2735.6,2921180
HDFC,W3,12-Feb-21,880,875.1,915,870,28200
HDFC,EQ,15-Feb-21,2791.5,2819,2868,2805,2847445
HDFC,W3,15-Feb-21,894.75,935,948.9,923.2,97200
HDFC,EQ,16-Feb-21,2860.45,2871,2896,2838,2295100
HDFC,W3,16-Feb-21,931.05,964.95,965,920,57000
HDFC,EQ,17-Feb-21,2858.65,2850.25,2856.6,2787.85,2874649
HDFC,W3,17-Feb-21,930,900,920,885,67200
HDFC,EQ,18-Feb-21,2805.35,2800,2806,2730.1,2937262
HDFC,W3,18-Feb-21,893.1,873,875.1,836.9,36000
HDFC,EQ,19-Feb-21,2745.15,2725,2765,2714.15,2275146
HDFC,W3,19-Feb-21,845.2,829.5,874,816,33000
HDFC,EQ,22-Feb-21,2741.3,2741.3,2741.3,2638.15,4090709
HDFC,W3,22-Feb-21,841.2,824,829,800.1,99000
HDFC,EQ,23-Feb-21,2651.95,2670.35,2677.9,2621,3022925
HDFC,W3,23-Feb-21,823.15,825,838,810,43800
HDFC,EQ,24-Feb-21,2628.6,2610.1,2723,2610.1,2950645
HDFC,W3,24-Feb-21,826.2,838.9,883,833.5,12000
HDFC,EQ,25-Feb-21,2707.75,2718.5,2739,2677,4758112
HDFC,W3,25-Feb-21,876,875,878,865,12000
HDFC,EQ,26-Feb-21,2684.7,2631.05,2631.05,2520,8771431
HDFC,W3,26-Feb-21,865.9,825,837,800,103800
HDFC,EQ,01-Mar-21,2539.4,2556,2614.6,2548.6,3595993
HDFC,W3,01-Mar-21,806.2,844,848,826,10800
HDFC,EQ,02-Mar-21,2606,2615,2615,2541.4,4086134
HDFC,W3,02-Mar-21,840,850,850,817,19200
HDFC,EQ,03-Mar-21,2564,2608.9,2664.15,2592.15,5640063
HDFC,W3,03-Mar-21,833.6,850,865,845,28200
HDFC,EQ,04-Mar-21,2654.9,2610,2610,2568,5315682
HDFC,W3,04-Mar-21,857.15,802.25,830,802.25,36600
HDFC,EQ,05-Mar-21,2582.95,2573.6,2579.9,2523.5,4254126
HDFC,W3,05-Mar-21,826,813.8,826,795,52800
HDFC,EQ,08-Mar-21,2543.9,2555.05,2560,2505.4,2179821
HDFC,W3,08-Mar-21,805.1,811,822.5,797,27000
HDFC,EQ,09-Mar-21,2510.25,2513.1,2584.4,2513.1,2877662
HDFC,W3,09-Mar-21,801.65,815.05,850,815.05,27000
HDFC,EQ,10-Mar-21,2577.3,2590.4,2609.4,2580.6,2569360
HDFC,W3,10-Mar-21,847.7,861.85,865,835,13800
HDFC,EQ,12-Mar-21,2599.8,2662,2667.95,2556.35,3487185
HDFC,W3,12-Mar-21,840,874,874,813.5,20400
HDFC,EQ,15-Mar-21,2568,2565,2568,2496.05,2905477
HDFC,W3,15-Mar-21,824.65,801.1,830,785,76800
HDFC,EQ,16-Mar-21,2535.5,2556.5,2562.65,2503,2446483
HDFC,W3,16-Mar-21,828,819,820,810,15600
HDFC,EQ,17-Mar-21,2510.4,2509.1,2542,2502.75,3362442
HDFC,W3,17-Mar-21,812.5,817.9,819.45,792.25,34800
HDFC,EQ,18-Mar-21,2515.55,2549,2561.45,2501,3460891
HDFC,W3,18-Mar-21,798.3,795,814,770,57600
HDFC,EQ,19-Mar-21,2514.6,2486,2567,2481.7,5277763
HDFC,W3,19-Mar-21,781.45,765,797.95,760,49200
HDFC,EQ,22-Mar-21,2531.65,2530.1,2547.35,2485,3367784
HDFC,W3,22-Mar-21,782.45,780,780,766,19800
HDFC,EQ,23-Mar-21,2531.85,2531,2541.35,2492.1,3980896
HDFC,W3,23-Mar-21,775,783.25,788,750,123600
HDFC,EQ,24-Mar-21,2509.9,2484.85,2503.5,2446.7,3165420
HDFC,W3,24-Mar-21,765.3,760,771.7,737,42600
HDFC,EQ,25-Mar-21,2465.75,2488,2491.6,2431.1,4759214
HDFC,W3,25-Mar-21,745.6,735.1,790,729.75,40800
HDFC,EQ,26-Mar-21,2470.75,2506.75,2548,2491.2,3272534
HDFC,W3,26-Mar-21,784,794,795,769,62400
HDFC,EQ,30-Mar-21,2532.75,2569.3,2617,2555.25,4349089
HDFC,W3,30-Mar-21,781.55,807.3,807.3,780,122400
HDFC,EQ,31-Mar-21,2605.65,2599.6,2599.6,2490,5492619
HDFC,W3,31-Mar-21,789.4,774.9,774.9,730,156000
HDFC,EQ,01-Apr-21,2498.1,2524,2536.95,2480,2621437
HDFC,W3,01-Apr-21,744,759.9,770,738.5,30600
HDFC,EQ,05-Apr-21,2531.45,2530,2531,2413,3353567
HDFC,W3,05-Apr-21,770,746,754.9,722.1,33600
HDFC,EQ,06-Apr-21,2445.85,2470.3,2486.85,2435.35,2882606
HDFC,W3,06-Apr-21,740.2,736,769,736,48000
HDFC,EQ,07-Apr-21,2472.3,2489,2507.8,2457,3511527
HDFC,W3,07-Apr-21,754.05,755.05,788.9,755.05,26400
HDFC,EQ,08-Apr-21,2482.7,2495,2530.9,2485.75,2510746
HDFC,W3,08-Apr-21,771.2,775,791.95,761,10800
HDFC,EQ,09-Apr-21,2502.55,2522,2556,2492.3,3234017
HDFC,W3,09-Apr-21,761.25,760,784.9,753,14400
HDFC,EQ,12-Apr-21,2513.9,2450,2454.45,2405,3772771
HDFC,W3,12-Apr-21,760.55,721.05,735,693,53400
HDFC,EQ,13-Apr-21,2419.85,2422.4,2523.1,2412.25,3832030
HDFC,W3,13-Apr-21,701.55,725,765,725,24600
HDFC,EQ,15-Apr-21,2512.95,2540,2555,2493,4201633
HDFC,W3,15-Apr-21,764.05,774,788.5,740.25,18600
HDFC,EQ,16-Apr-21,2547.15,2550,2589.8,2546.85,3133311
HDFC,W3,16-Apr-21,783.45,790,805,785,8400
HDFC,EQ,19-Apr-21,2574.05,2474,2510,2452,3550890
HDFC,W3,19-Apr-21,785,740,754.5,725,18000
HDFC,EQ,20-Apr-21,2492.35,2542.15,2544,2406.2,7365765
HDFC,W3,20-Apr-21,754.5,750,752.9,730,15600
HDFC,EQ,22-Apr-21,2415.9,2400,2485,2373,4514740
HDFC,W3,22-Apr-21,733.35,742,769,732.1,6000
HDFC,EQ,23-Apr-21,2479.7,2455.05,2504.15,2437.5,3143779
HDFC,W3,23-Apr-21,769,762.9,769.8,743.4,25800
HDFC,EQ,26-Apr-21,2497.35,2500,2534.1,2483.2,3916088
HDFC,W3,26-Apr-21,765,780,780,762.55,20400
HDFC,EQ,27-Apr-21,2509.8,2494.15,2526.8,2486.25,2040799
HDFC,W3,27-Apr-21,767.95,766,773,760,25800
HDFC,EQ,28-Apr-21,2518.4,2516.1,2609,2508.3,3407461
HDFC,W3,28-Apr-21,763.75,778,798,770.05,56400
HDFC,EQ,29-Apr-21,2577,2590.9,2628,2533,3005468
HDFC,W3,29-Apr-21,778.5,819.95,819.95,767,24000
HDFC,EQ,30-Apr-21,2538.85,2503.1,2525,2411.1,6024595
HDFC,W3,30-Apr-21,769.1,740,750,726,59400
HDFC,EQ,03-May-21,2420.1,2365,2432.95,2365,2984938
HDFC,W3,03-May-21,736.1,715,745,706.1,28200
HDFC,EQ,04-May-21,2418.5,2420,2435,2373.6,3135834
HDFC,W3,04-May-21,744.25,726.25,732.5,710,17400
HDFC,EQ,05-May-21,2377.2,2392,2403,2354,3458463
HDFC,W3,05-May-21,721.5,725,727,715.15,25800
HDFC,EQ,06-May-21,2377.6,2397.3,2435,2382,2401866
HDFC,W3,06-May-21,724.2,730,734.9,725,12600
HDFC,EQ,07-May-21,2430.1,2454.7,2507.3,2438.4,4829852
HDFC,W3,07-May-21,734,740,760,732.05,28800
HDFC,EQ,10-May-21,2496.75,2515.1,2563.7,2515.1,4289915
HDFC,W3,10-May-21,757.1,789.8,790.05,766.1,100800
HDFC,EQ,11-May-21,2531.35,2489.35,2502,2447.6,3728419
HDFC,W3,11-May-21,786.3,745,770,745,49200
HDFC,EQ,12-May-21,2464.2,2448,2448,2407.5,3168128
HDFC,W3,12-May-21,765.75,746.1,769.95,740.6,34200
HDFC,EQ,14-May-21,2438.7,2438.7,2443.95,2402.1,2254726
HDFC,W3,14-May-21,767.8,757.5,766,742,49800
HDFC,EQ,17-May-21,2422,2454,2495,2435.5,4452603
HDFC,W3,17-May-21,745,756.1,761,745,60600
HDFC,EQ,18-May-21,2486.45,2508,2527,2486.95,2844233
HDFC,W3,18-May-21,745.9,778,778,760,40200
HDFC,EQ,19-May-21,2502.85,2498,2517,2453.75,2031903
HDFC,W3,19-May-21,765,765.25,773,746,16200
HDFC,EQ,20-May-21,2459.85,2467,2488,2440.1,2551577
HDFC,W3,20-May-21,746,746.05,754.75,743,14400
HDFC,EQ,21-May-21,2445,2472,2525.95,2457.15,2711607
HDFC,W3,21-May-21,747,757,767.05,752,28800
HDFC,EQ,24-May-21,2518.05,2515,2558.8,2515,2655396
HDFC,W3,24-May-21,765.3,774,788,766.55,24000
HDFC,EQ,25-May-21,2540.9,2562,2570.4,2523.5,2641950
HDFC,W3,25-May-21,783.3,785.1,785.1,775,15000
HDFC,EQ,26-May-21,2530.5,2547,2575,2530.5,1839397
HDFC,W3,26-May-21,775,777.85,789.95,777.85,11400
HDFC,EQ,27-May-21,2567.55,2580.35,2580.35,2488.05,14119786
HDFC,W3,27-May-21,784.65,789.5,789.5,751.55,24600
HDFC,EQ,28-May-21,2508.85,2514.65,2549.85,2511,2548032
HDFC,W3,28-May-21,768.4,780,784.75,770.15,6600
HDFC,EQ,31-May-21,2541.35,2527.55,2564.8,2502,3221015
HDFC,W3,31-May-21,776,780,809.95,765.1,24600
HDFC,EQ,01-Jun-21,2552.85,2567,2610,2560.5,3900226
HDFC,W3,01-Jun-21,802,822,827.9,800.1,25200
HDFC,EQ,02-Jun-21,2580.75,2570.75,2581.85,2531.1,3551619
HDFC,W3,02-Jun-21,810.65,798.9,799.9,785.05,8400
HDFC,EQ,03-Jun-21,2562.15,2568,2603,2556.45,3636647
HDFC,W3,03-Jun-21,798.7,818,826.45,800.05,15600
HDFC,EQ,04-Jun-21,2584,2588,2626,2584.05,3593742
HDFC,W3,04-Jun-21,807.7,818,830,815,57000
HDFC,EQ,07-Jun-21,2619.05,2635,2635.4,2582,2222082
HDFC,W3,07-Jun-21,819.35,801,805,800.1,5400
HDFC,EQ,08-Jun-21,2585.75,2586,2589.9,2550,3046814
HDFC,W3,08-Jun-21,800.1,790.1,790.1,782.05,10200
HDFC,EQ,09-Jun-21,2554.5,2558,2579.25,2539.75,2784864
HDFC,W3,09-Jun-21,782.05,794.95,797,780.05,9000
HDFC,EQ,10-Jun-21,2544.75,2554.75,2567.85,2535,2116122
HDFC,W3,10-Jun-21,780.1,775,778,762,29400
